Unnamed: 0,mz(Da),RT(s),id,maxInt,maxInt_frac
1377,203.0923309326172,121.2929432640076,1563,2386529.127685547,0.6750169027110492
1378,203.0923309326172,275.6344421157837,3665,15629.76025390625,0.4265786651435474
1379,203.0923461914062,524.1810143241883,6171,26091.61810302734,0.6185173750781112
1380,203.0923461914062,281.5753901252746,3740,37113.38549804688,0.2787875549791734
1381,203.0923461914062,200.1316511878968,2674,221127.4951171875,0.6780086723071044
1382,203.0923461914062,131.6513591060638,1714,2041748.333984375,0.6803442554005926
1383,203.0923461914062,126.4652831802369,1639,2108729.690917969,0.6658450611509031
1384,203.0923461914062,433.5998921642304,5430,32477.51611328125,0.6991869510446929
1385,203.0923614501953,116.068279291153,1488,2667874.241455078,0.6803231564656048
1386,203.0923614501953,264.3853793392181,3530,93124.01586914062,0.5316823804836297
1387,203.0923614501953,142.1580441246033,1864,831777.5112304688,0.6757484632741665
